molecule_id,selectivity_status,selectivity_uncertainty,nAChR_subtype_evidence,alpha7_check,alpha4beta2_check,Level2_offtarget_proxy,note
REV-DE_NOVO-89,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-90,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-91,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-92,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-93,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-94,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-95,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-96,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-97,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-98,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-99,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-100,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-101,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-102,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-103,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-104,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-105,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-106,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-107,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-108,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-109,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-110,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-111,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-112,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-113,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-114,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-115,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-116,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-117,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-118,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-119,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-120,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-121,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-122,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-123,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-124,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-125,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-126,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-127,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-128,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-129,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-130,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-131,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-132,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-DE_NOVO-133,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
