molecule_id,reactive_alert_matches,n_reactive_alerts,pains_alert_matches,brenk_alert_matches,hERG_basic_amine_lipophilic_flag,ascorbate_redox_profile_note,systemic_toxicity_class,evidence_level,note
REV-DE_NOVO-105,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-106,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-107,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-108,alkyl_halide,1,,alkyl_halide,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-109,,0,,Aliphatic_long_chain,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-110,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-111,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-112,,0,,iodine,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-113,,0,,Aliphatic_long_chain,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-114,,0,,hydroxamic_acid,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-115,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-116,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-117,,0,,phthalimide,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-118,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-119,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-120,,0,,2-halo_pyridine; Aliphatic_long_chain,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-121,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-122,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-123,,0,,Oxygen-nitrogen_single_bond; imine_1; oxime_1,False,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-124,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-125,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-126,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-127,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-128,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-129,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-130,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-131,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-132,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-133,,0,,Thiocarbonyl_group,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-134,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-135,,0,,Aliphatic_long_chain; imine_1; imine_2,False,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-136,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-137,,0,,Thiocarbonyl_group; isolated_alkene; phthalimide,False,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-138,alkyl_halide,1,,alkyl_halide; isolated_alkene,False,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-139,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-140,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-141,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-142,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-143,,0,,isolated_alkene,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-144,,0,ene_six_het_A(483),Michael_acceptor_1; Michael_acceptor_4; triple_bond,False,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-145,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-146,aniline; aromatic_amine,2,,aniline,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-147,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-148,,0,,amidotetrazole,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-149,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-150,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-151,,0,,imine_1,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-152,,0,,conjugated_nitrile_group; polyene,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-153,,0,,thiol_2,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-154,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-155,aromatic_nitro; nitro,2,,Aliphatic_long_chain; Oxygen-nitrogen_single_bond; nitro_group,False,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-156,,0,,Thiocarbonyl_group,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-157,,0,,Aliphatic_long_chain; disulphide,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-158,sulfonate_ester,1,,Sulfonic_acid_1; imine_1; quaternary_nitrogen_1; triflate,False,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-159,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-160,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-161,,0,,isolated_alkene,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-162,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-163,,0,,isolated_alkene; phthalimide,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-164,,0,,Aliphatic_long_chain,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-165,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-166,,0,,Michael_acceptor_1,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-167,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-168,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-169,,0,,Michael_acceptor_1,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-170,,0,,Aliphatic_long_chain; imine_1; imine_2,False,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
